file,start_month,lead_time,time,number,T2MAX,T2MIN
ecmwf_year-2007_month-05_sfc.nc,5,4,2007-10-01,12,296.75635,286.46768
ecmwf_year-2007_month-05_sfc.nc,5,4,2007-10-01,13,297.60403,286.65558
ecmwf_year-2007_month-05_sfc.nc,5,4,2007-10-01,14,297.59332,286.7272
ecmwf_year-2007_month-05_sfc.nc,5,4,2007-10-01,15,296.9473,286.7281
ecmwf_year-2007_month-05_sfc.nc,5,4,2007-10-01,16,300.2497,289.1845
ecmwf_year-2007_month-05_sfc.nc,5,4,2007-10-01,17,298.10056,286.74902
ecmwf_year-2007_month-05_sfc.nc,5,4,2007-10-01,18,300.7777,290.02814
ecmwf_year-2007_month-05_sfc.nc,5,4,2007-10-01,19,299.21976,288.43744
ecmwf_year-2007_month-05_sfc.nc,5,4,2007-10-01,20,298.5285,287.7483
ecmwf_year-2007_month-05_sfc.nc,5,4,2007-10-01,21,300.41913,289.52277
ecmwf_year-2007_month-05_sfc.nc,5,4,2007-10-01,22,296.8737,286.98615
ecmwf_year-2007_month-05_sfc.nc,5,4,2007-10-01,23,300.05814,288.7754
ecmwf_year-2007_month-05_sfc.nc,5,4,2007-10-01,24,299.26498,288.86163
ecmwf_year-2007_month-05_sfc.nc,5,5,2007-11-01,0,293.53516,283.14267
ecmwf_year-2007_month-05_sfc.nc,5,5,2007-11-01,1,288.7371,279.65973
ecmwf_year-2007_month-05_sfc.nc,5,5,2007-11-01,2,288.897,279.9047
ecmwf_year-2007_month-05_sfc.nc,5,5,2007-11-01,3,294.44662,285.08862
ecmwf_year-2007_month-05_sfc.nc,5,5,2007-11-01,4,293.58643,282.81082
ecmwf_year-2007_month-05_sfc.nc,5,5,2007-11-01,5,290.13705,280.65155
ecmwf_year-2007_month-05_sfc.nc,5,5,2007-11-01,6,285.81488,277.4859
ecmwf_year-2007_month-05_sfc.nc,5,5,2007-11-01,7,289.45877,280.15692
ecmwf_year-2007_month-05_sfc.nc,5,5,2007-11-01,8,292.71085,282.8552
ecmwf_year-2007_month-05_sfc.nc,5,5,2007-11-01,9,290.83618,281.54626
ecmwf_year-2007_month-05_sfc.nc,5,5,2007-11-01,10,293.74194,282.62717
ecmwf_year-2007_month-05_sfc.nc,5,5,2007-11-01,11,288.46957,279.5043
ecmwf_year-2007_month-05_sfc.nc,5,5,2007-11-01,12,290.89743,280.96457
ecmwf_year-2007_month-05_sfc.nc,5,5,2007-11-01,13,289.36145,279.83676
ecmwf_year-2007_month-05_sfc.nc,5,5,2007-11-01,14,292.76926,282.7202
ecmwf_year-2007_month-05_sfc.nc,5,5,2007-11-01,15,289.54428,279.18155
ecmwf_year-2007_month-05_sfc.nc,5,5,2007-11-01,16,292.6676,282.99866
ecmwf_year-2007_month-05_sfc.nc,5,5,2007-11-01,17,291.84427,281.4255
ecmwf_year-2007_month-05_sfc.nc,5,5,2007-11-01,18,292.1323,282.5604
ecmwf_year-2007_month-05_sfc.nc,5,5,2007-11-01,19,290.39938,282.6593
ecmwf_year-2007_month-05_sfc.nc,5,5,2007-11-01,20,292.32538,281.48505
ecmwf_year-2007_month-05_sfc.nc,5,5,2007-11-01,21,288.01434,278.95975
ecmwf_year-2007_month-05_sfc.nc,5,5,2007-11-01,22,290.24506,280.2606
ecmwf_year-2007_month-05_sfc.nc,5,5,2007-11-01,23,292.9089,282.3169
ecmwf_year-2007_month-05_sfc.nc,5,5,2007-11-01,24,287.94757,279.15817
ecmwf_year-2008_month-05_sfc.nc,5,0,2008-06-01,0,293.01334,282.28748
ecmwf_year-2008_month-05_sfc.nc,5,0,2008-06-01,1,293.28476,282.60632
ecmwf_year-2008_month-05_sfc.nc,5,0,2008-06-01,2,292.4775,281.7485
ecmwf_year-2008_month-05_sfc.nc,5,0,2008-06-01,3,294.29355,282.5081
ecmwf_year-2008_month-05_sfc.nc,5,0,2008-06-01,4,292.47,282.67065
ecmwf_year-2008_month-05_sfc.nc,5,0,2008-06-01,5,294.9876,284.3504
ecmwf_year-2008_month-05_sfc.nc,5,0,2008-06-01,6,292.94888,282.1024
ecmwf_year-2008_month-05_sfc.nc,5,0,2008-06-01,7,295.157,283.4687
ecmwf_year-2008_month-05_sfc.nc,5,0,2008-06-01,8,292.94656,281.778
ecmwf_year-2008_month-05_sfc.nc,5,0,2008-06-01,9,293.07123,282.09708
ecmwf_year-2008_month-05_sfc.nc,5,0,2008-06-01,10,292.88574,282.663
ecmwf_year-2008_month-05_sfc.nc,5,0,2008-06-01,11,292.59766,281.97528
ecmwf_year-2008_month-05_sfc.nc,5,0,2008-06-01,12,292.32407,281.8403
ecmwf_year-2008_month-05_sfc.nc,5,0,2008-06-01,13,292.63715,282.07684
ecmwf_year-2008_month-05_sfc.nc,5,0,2008-06-01,14,293.51523,283.3015
ecmwf_year-2008_month-05_sfc.nc,5,0,2008-06-01,15,292.6454,281.9916
ecmwf_year-2008_month-05_sfc.nc,5,0,2008-06-01,16,292.87805,282.0608
ecmwf_year-2008_month-05_sfc.nc,5,0,2008-06-01,17,291.05212,280.55276
ecmwf_year-2008_month-05_sfc.nc,5,0,2008-06-01,18,292.79752,282.78098
ecmwf_year-2008_month-05_sfc.nc,5,0,2008-06-01,19,294.08896,282.9177
ecmwf_year-2008_month-05_sfc.nc,5,0,2008-06-01,20,292.95306,282.6165
ecmwf_year-2008_month-05_sfc.nc,5,0,2008-06-01,21,291.95352,281.21164
ecmwf_year-2008_month-05_sfc.nc,5,0,2008-06-01,22,293.06458,282.89
ecmwf_year-2008_month-05_sfc.nc,5,0,2008-06-01,23,293.43735,282.54996
ecmwf_year-2008_month-05_sfc.nc,5,0,2008-06-01,24,294.9047,284.33932
ecmwf_year-2008_month-05_sfc.nc,5,1,2008-07-01,0,300.52002,290.08856
ecmwf_year-2008_month-05_sfc.nc,5,1,2008-07-01,1,300.24606,290.19824
ecmwf_year-2008_month-05_sfc.nc,5,1,2008-07-01,2,300.44672,289.58615
ecmwf_year-2008_month-05_sfc.nc,5,1,2008-07-01,3,302.48972,290.77975
ecmwf_year-2008_month-05_sfc.nc,5,1,2008-07-01,4,297.59814,287.54413
ecmwf_year-2008_month-05_sfc.nc,5,1,2008-07-01,5,297.9307,288.09262
ecmwf_year-2008_month-05_sfc.nc,5,1,2008-07-01,6,301.0479,289.78183
ecmwf_year-2008_month-05_sfc.nc,5,1,2008-07-01,7,300.45053,289.7947
ecmwf_year-2008_month-05_sfc.nc,5,1,2008-07-01,8,302.13455,290.00723
ecmwf_year-2008_month-05_sfc.nc,5,1,2008-07-01,9,300.01172,288.9378
ecmwf_year-2008_month-05_sfc.nc,5,1,2008-07-01,10,300.1571,289.20444
ecmwf_year-2008_month-05_sfc.nc,5,1,2008-07-01,11,299.8966,289.31198
ecmwf_year-2008_month-05_sfc.nc,5,1,2008-07-01,12,299.01663,288.49948
ecmwf_year-2008_month-05_sfc.nc,5,1,2008-07-01,13,300.29108,288.84506
ecmwf_year-2008_month-05_sfc.nc,5,1,2008-07-01,14,298.72916,288.5079
ecmwf_year-2008_month-05_sfc.nc,5,1,2008-07-01,15,301.05197,290.07782
ecmwf_year-2008_month-05_sfc.nc,5,1,2008-07-01,16,302.25177,291.08023
ecmwf_year-2008_month-05_sfc.nc,5,1,2008-07-01,17,300.03464,289.34534
ecmwf_year-2008_month-05_sfc.nc,5,1,2008-07-01,18,298.88562,288.28842
ecmwf_year-2008_month-05_sfc.nc,5,1,2008-07-01,19,300.1212,289.54556
ecmwf_year-2008_month-05_sfc.nc,5,1,2008-07-01,20,299.06308,289.09726
ecmwf_year-2008_month-05_sfc.nc,5,1,2008-07-01,21,300.58237,289.55432
ecmwf_year-2008_month-05_sfc.nc,5,1,2008-07-01,22,301.1057,290.0405
ecmwf_year-2008_month-05_sfc.nc,5,1,2008-07-01,23,298.50238,288.1905
ecmwf_year-2008_month-05_sfc.nc,5,1,2008-07-01,24,302.22598,290.83652
ecmwf_year-2008_month-05_sfc.nc,5,2,2008-08-01,0,304.25476,293.3942
ecmwf_year-2008_month-05_sfc.nc,5,2,2008-08-01,1,301.1805,291.044
ecmwf_year-2008_month-05_sfc.nc,5,2,2008-08-01,2,304.96506,293.64462
ecmwf_year-2008_month-05_sfc.nc,5,2,2008-08-01,3,305.83554,293.92563
ecmwf_year-2008_month-05_sfc.nc,5,2,2008-08-01,4,303.31757,292.82025
ecmwf_year-2008_month-05_sfc.nc,5,2,2008-08-01,5,302.30435,292.57007
ecmwf_year-2008_month-05_sfc.nc,5,2,2008-08-01,6,304.75497,293.3524
ecmwf_year-2008_month-05_sfc.nc,5,2,2008-08-01,7,305.29263,294.06522
ecmwf_year-2008_month-05_sfc.nc,5,2,2008-08-01,8,306.6465,295.18164
ecmwf_year-2008_month-05_sfc.nc,5,2,2008-08-01,9,304.3283,292.85837
ecmwf_year-2008_month-05_sfc.nc,5,2,2008-08-01,10,304.75534,293.71417
ecmwf_year-2008_month-05_sfc.nc,5,2,2008-08-01,11,306.5043,295.32895
ecmwf_year-2008_month-05_sfc.nc,5,2,2008-08-01,12,304.08276,293.33002
ecmwf_year-2008_month-05_sfc.nc,5,2,2008-08-01,13,304.72607,293.65
ecmwf_year-2008_month-05_sfc.nc,5,2,2008-08-01,14,303.558,293.1897
ecmwf_year-2008_month-05_sfc.nc,5,2,2008-08-01,15,304.4294,293.74777
ecmwf_year-2008_month-05_sfc.nc,5,2,2008-08-01,16,302.85925,292.66507
ecmwf_year-2008_month-05_sfc.nc,5,2,2008-08-01,17,304.24615,292.75964
ecmwf_year-2008_month-05_sfc.nc,5,2,2008-08-01,18,302.1859,291.5461
ecmwf_year-2008_month-05_sfc.nc,5,2,2008-08-01,19,302.5928,291.94278
ecmwf_year-2008_month-05_sfc.nc,5,2,2008-08-01,20,302.21387,292.53827
ecmwf_year-2008_month-05_sfc.nc,5,2,2008-08-01,21,304.9114,293.9374
ecmwf_year-2008_month-05_sfc.nc,5,2,2008-08-01,22,304.8386,293.55304
ecmwf_year-2008_month-05_sfc.nc,5,2,2008-08-01,23,302.94122,292.88516
ecmwf_year-2008_month-05_sfc.nc,5,2,2008-08-01,24,303.51404,292.63794
ecmwf_year-2008_month-05_sfc.nc,5,3,2008-09-01,0,302.63235,292.4034
ecmwf_year-2008_month-05_sfc.nc,5,3,2008-09-01,1,304.2769,293.8582
ecmwf_year-2008_month-05_sfc.nc,5,3,2008-09-01,2,302.5931,291.8134
ecmwf_year-2008_month-05_sfc.nc,5,3,2008-09-01,3,305.21155,293.7081
ecmwf_year-2008_month-05_sfc.nc,5,3,2008-09-01,4,303.41278,293.36768
ecmwf_year-2008_month-05_sfc.nc,5,3,2008-09-01,5,301.3506,291.5697
ecmwf_year-2008_month-05_sfc.nc,5,3,2008-09-01,6,306.97928,295.0547
ecmwf_year-2008_month-05_sfc.nc,5,3,2008-09-01,7,304.95215,294.21185
ecmwf_year-2008_month-05_sfc.nc,5,3,2008-09-01,8,303.56873,292.93396
ecmwf_year-2008_month-05_sfc.nc,5,3,2008-09-01,9,302.3819,292.32373
ecmwf_year-2008_month-05_sfc.nc,5,3,2008-09-01,10,305.72183,293.69037
ecmwf_year-2008_month-05_sfc.nc,5,3,2008-09-01,11,304.13895,293.53824
ecmwf_year-2008_month-05_sfc.nc,5,3,2008-09-01,12,303.30606,292.5457
ecmwf_year-2008_month-05_sfc.nc,5,3,2008-09-01,13,303.54727,293.0333
ecmwf_year-2008_month-05_sfc.nc,5,3,2008-09-01,14,303.49918,292.6179
ecmwf_year-2008_month-05_sfc.nc,5,3,2008-09-01,15,301.9953,291.7584
ecmwf_year-2008_month-05_sfc.nc,5,3,2008-09-01,16,302.2389,292.16806
ecmwf_year-2008_month-05_sfc.nc,5,3,2008-09-01,17,305.5165,293.09055
ecmwf_year-2008_month-05_sfc.nc,5,3,2008-09-01,18,301.8573,291.28012
ecmwf_year-2008_month-05_sfc.nc,5,3,2008-09-01,19,301.16678,291.0999
ecmwf_year-2008_month-05_sfc.nc,5,3,2008-09-01,20,300.62735,290.7415
ecmwf_year-2008_month-05_sfc.nc,5,3,2008-09-01,21,302.01602,291.98233
ecmwf_year-2008_month-05_sfc.nc,5,3,2008-09-01,22,303.95377,293.47372
ecmwf_year-2008_month-05_sfc.nc,5,3,2008-09-01,23,300.63458,291.53857
ecmwf_year-2008_month-05_sfc.nc,5,3,2008-09-01,24,305.70554,294.9539
ecmwf_year-2008_month-05_sfc.nc,5,4,2008-10-01,0,300.3888,289.73468
ecmwf_year-2008_month-05_sfc.nc,5,4,2008-10-01,1,298.35754,287.56284
ecmwf_year-2008_month-05_sfc.nc,5,4,2008-10-01,2,297.33533,287.2202
ecmwf_year-2008_month-05_sfc.nc,5,4,2008-10-01,3,300.13135,289.2878
ecmwf_year-2008_month-05_sfc.nc,5,4,2008-10-01,4,299.24066,288.9731
ecmwf_year-2008_month-05_sfc.nc,5,4,2008-10-01,5,297.882,287.58835
ecmwf_year-2008_month-05_sfc.nc,5,4,2008-10-01,6,296.51498,286.72195
ecmwf_year-2008_month-05_sfc.nc,5,4,2008-10-01,7,298.44965,288.52896
ecmwf_year-2008_month-05_sfc.nc,5,4,2008-10-01,8,297.35486,288.33734
ecmwf_year-2008_month-05_sfc.nc,5,4,2008-10-01,9,294.81293,286.21866
ecmwf_year-2008_month-05_sfc.nc,5,4,2008-10-01,10,299.38727,288.83017
ecmwf_year-2008_month-05_sfc.nc,5,4,2008-10-01,11,300.87048,289.2518
ecmwf_year-2008_month-05_sfc.nc,5,4,2008-10-01,12,295.61954,285.86618
ecmwf_year-2008_month-05_sfc.nc,5,4,2008-10-01,13,299.00812,289.0138
ecmwf_year-2008_month-05_sfc.nc,5,4,2008-10-01,14,296.20154,286.40906
ecmwf_year-2008_month-05_sfc.nc,5,4,2008-10-01,15,299.22607,288.01953
ecmwf_year-2008_month-05_sfc.nc,5,4,2008-10-01,16,297.47513,287.00522
ecmwf_year-2008_month-05_sfc.nc,5,4,2008-10-01,17,299.68552,287.9336
ecmwf_year-2008_month-05_sfc.nc,5,4,2008-10-01,18,297.48953,286.92593
ecmwf_year-2008_month-05_sfc.nc,5,4,2008-10-01,19,296.34674,287.07227
ecmwf_year-2008_month-05_sfc.nc,5,4,2008-10-01,20,296.9747,286.24142
ecmwf_year-2008_month-05_sfc.nc,5,4,2008-10-01,21,296.79532,286.3329
ecmwf_year-2008_month-05_sfc.nc,5,4,2008-10-01,22,297.76468,287.9157
ecmwf_year-2008_month-05_sfc.nc,5,4,2008-10-01,23,299.22327,289.36404
ecmwf_year-2008_month-05_sfc.nc,5,4,2008-10-01,24,302.0507,291.3026
ecmwf_year-2008_month-05_sfc.nc,5,5,2008-11-01,0,290.00406,280.2899
ecmwf_year-2008_month-05_sfc.nc,5,5,2008-11-01,1,291.66415,281.0883
ecmwf_year-2008_month-05_sfc.nc,5,5,2008-11-01,2,289.8398,280.1932
ecmwf_year-2008_month-05_sfc.nc,5,5,2008-11-01,3,290.50052,281.21744
ecmwf_year-2008_month-05_sfc.nc,5,5,2008-11-01,4,293.11404,282.55246
ecmwf_year-2008_month-05_sfc.nc,5,5,2008-11-01,5,292.20944,282.32474
ecmwf_year-2008_month-05_sfc.nc,5,5,2008-11-01,6,290.22437,280.8269
ecmwf_year-2008_month-05_sfc.nc,5,5,2008-11-01,7,289.79373,281.38727
ecmwf_year-2008_month-05_sfc.nc,5,5,2008-11-01,8,291.42816,281.4179
ecmwf_year-2008_month-05_sfc.nc,5,5,2008-11-01,9,289.4359,280.47095
ecmwf_year-2008_month-05_sfc.nc,5,5,2008-11-01,10,286.2585,278.2389
ecmwf_year-2008_month-05_sfc.nc,5,5,2008-11-01,11,290.47525,280.1575
ecmwf_year-2008_month-05_sfc.nc,5,5,2008-11-01,12,290.94815,281.08688
ecmwf_year-2008_month-05_sfc.nc,5,5,2008-11-01,13,292.65686,282.3175
ecmwf_year-2008_month-05_sfc.nc,5,5,2008-11-01,14,287.9332,279.05026
ecmwf_year-2008_month-05_sfc.nc,5,5,2008-11-01,15,291.3319,281.3138
ecmwf_year-2008_month-05_sfc.nc,5,5,2008-11-01,16,288.3435,278.93732
ecmwf_year-2008_month-05_sfc.nc,5,5,2008-11-01,17,295.07663,283.55374
ecmwf_year-2008_month-05_sfc.nc,5,5,2008-11-01,18,289.96518,280.49057
ecmwf_year-2008_month-05_sfc.nc,5,5,2008-11-01,19,289.67935,280.85474
ecmwf_year-2008_month-05_sfc.nc,5,5,2008-11-01,20,291.59824,281.48303
ecmwf_year-2008_month-05_sfc.nc,5,5,2008-11-01,21,291.289,280.76443
ecmwf_year-2008_month-05_sfc.nc,5,5,2008-11-01,22,289.41617,280.32007
ecmwf_year-2008_month-05_sfc.nc,5,5,2008-11-01,23,290.9397,281.47833
ecmwf_year-2008_month-05_sfc.nc,5,5,2008-11-01,24,291.45508,281.73593
ecmwf_year-2009_month-05_sfc.nc,5,0,2009-06-01,0,293.28116,283.62506
ecmwf_year-2009_month-05_sfc.nc,5,0,2009-06-01,1,296.077,284.96152
ecmwf_year-2009_month-05_sfc.nc,5,0,2009-06-01,2,295.17697,283.93045
ecmwf_year-2009_month-05_sfc.nc,5,0,2009-06-01,3,293.989,283.3222
ecmwf_year-2009_month-05_sfc.nc,5,0,2009-06-01,4,294.7692,284.1609
ecmwf_year-2009_month-05_sfc.nc,5,0,2009-06-01,5,296.16086,285.05573
ecmwf_year-2009_month-05_sfc.nc,5,0,2009-06-01,6,295.24976,284.38
ecmwf_year-2009_month-05_sfc.nc,5,0,2009-06-01,7,293.2664,282.9691
ecmwf_year-2009_month-05_sfc.nc,5,0,2009-06-01,8,294.3168,283.7674
ecmwf_year-2009_month-05_sfc.nc,5,0,2009-06-01,9,294.89008,284.6245
ecmwf_year-2009_month-05_sfc.nc,5,0,2009-06-01,10,294.54422,284.37167
ecmwf_year-2009_month-05_sfc.nc,5,0,2009-06-01,11,293.30383,282.69583
ecmwf_year-2009_month-05_sfc.nc,5,0,2009-06-01,12,292.93225,282.34717
ecmwf_year-2009_month-05_sfc.nc,5,0,2009-06-01,13,292.4404,282.55756
ecmwf_year-2009_month-05_sfc.nc,5,0,2009-06-01,14,295.45514,285.33978
ecmwf_year-2009_month-05_sfc.nc,5,0,2009-06-01,15,295.2275,284.10672
ecmwf_year-2009_month-05_sfc.nc,5,0,2009-06-01,16,295.36682,284.06897
ecmwf_year-2009_month-05_sfc.nc,5,0,2009-06-01,17,293.55316,283.29398
ecmwf_year-2009_month-05_sfc.nc,5,0,2009-06-01,18,296.04434,285.57312
ecmwf_year-2009_month-05_sfc.nc,5,0,2009-06-01,19,294.70047,284.25204
ecmwf_year-2009_month-05_sfc.nc,5,0,2009-06-01,20,294.27887,284.15048
ecmwf_year-2009_month-05_sfc.nc,5,0,2009-06-01,21,293.38437,283.49802
ecmwf_year-2009_month-05_sfc.nc,5,0,2009-06-01,22,292.71667,282.53372
ecmwf_year-2009_month-05_sfc.nc,5,0,2009-06-01,23,295.3644,284.3153
ecmwf_year-2009_month-05_sfc.nc,5,0,2009-06-01,24,293.82108,283.35837
ecmwf_year-2009_month-05_sfc.nc,5,1,2009-07-01,0,301.2494,290.57843
ecmwf_year-2009_month-05_sfc.nc,5,1,2009-07-01,1,297.56168,288.01086
ecmwf_year-2009_month-05_sfc.nc,5,1,2009-07-01,2,299.2988,289.7418
ecmwf_year-2009_month-05_sfc.nc,5,1,2009-07-01,3,299.2081,288.88367
ecmwf_year-2009_month-05_sfc.nc,5,1,2009-07-01,4,299.82126,289.5108
ecmwf_year-2009_month-05_sfc.nc,5,1,2009-07-01,5,298.22882,287.74048
ecmwf_year-2009_month-05_sfc.nc,5,1,2009-07-01,6,299.9661,289.50296
ecmwf_year-2009_month-05_sfc.nc,5,1,2009-07-01,7,300.70016,290.37665
ecmwf_year-2009_month-05_sfc.nc,5,1,2009-07-01,8,299.96802,289.804
ecmwf_year-2009_month-05_sfc.nc,5,1,2009-07-01,9,299.5454,288.82764
ecmwf_year-2009_month-05_sfc.nc,5,1,2009-07-01,10,302.2268,291.2238
ecmwf_year-2009_month-05_sfc.nc,5,1,2009-07-01,11,299.55716,288.82864
ecmwf_year-2009_month-05_sfc.nc,5,1,2009-07-01,12,301.8186,290.5065
ecmwf_year-2009_month-05_sfc.nc,5,1,2009-07-01,13,299.90668,289.7472
ecmwf_year-2009_month-05_sfc.nc,5,1,2009-07-01,14,299.10532,289.08603
ecmwf_year-2009_month-05_sfc.nc,5,1,2009-07-01,15,302.26053,290.96594
ecmwf_year-2009_month-05_sfc.nc,5,1,2009-07-01,16,300.5828,290.5346
ecmwf_year-2009_month-05_sfc.nc,5,1,2009-07-01,17,298.71512,288.36917
ecmwf_year-2009_month-05_sfc.nc,5,1,2009-07-01,18,297.1595,288.05176
ecmwf_year-2009_month-05_sfc.nc,5,1,2009-07-01,19,300.46585,290.0057
ecmwf_year-2009_month-05_sfc.nc,5,1,2009-07-01,20,300.7503,290.3953
ecmwf_year-2009_month-05_sfc.nc,5,1,2009-07-01,21,298.633,289.03323
ecmwf_year-2009_month-05_sfc.nc,5,1,2009-07-01,22,298.7948,288.4153
ecmwf_year-2009_month-05_sfc.nc,5,1,2009-07-01,23,300.00916,289.58707
ecmwf_year-2009_month-05_sfc.nc,5,1,2009-07-01,24,299.6825,289.08246
ecmwf_year-2009_month-05_sfc.nc,5,2,2009-08-01,0,304.59674,294.38702
ecmwf_year-2009_month-05_sfc.nc,5,2,2009-08-01,1,304.24094,293.62537
ecmwf_year-2009_month-05_sfc.nc,5,2,2009-08-01,2,301.493,291.77063
ecmwf_year-2009_month-05_sfc.nc,5,2,2009-08-01,3,302.99643,292.579
ecmwf_year-2009_month-05_sfc.nc,5,2,2009-08-01,4,304.30576,293.4799
ecmwf_year-2009_month-05_sfc.nc,5,2,2009-08-01,5,302.34897,292.07193
ecmwf_year-2009_month-05_sfc.nc,5,2,2009-08-01,6,305.27667,293.98828
ecmwf_year-2009_month-05_sfc.nc,5,2,2009-08-01,7,302.4487,292.1395
ecmwf_year-2009_month-05_sfc.nc,5,2,2009-08-01,8,303.71243,292.93536
ecmwf_year-2009_month-05_sfc.nc,5,2,2009-08-01,9,301.4641,291.708
ecmwf_year-2009_month-05_sfc.nc,5,2,2009-08-01,10,304.68332,294.4656
ecmwf_year-2009_month-05_sfc.nc,5,2,2009-08-01,11,302.7373,292.72037
ecmwf_year-2009_month-05_sfc.nc,5,2,2009-08-01,12,303.753,292.65326
ecmwf_year-2009_month-05_sfc.nc,5,2,2009-08-01,13,304.06937,293.657
ecmwf_year-2009_month-05_sfc.nc,5,2,2009-08-01,14,302.97296,292.82758
ecmwf_year-2009_month-05_sfc.nc,5,2,2009-08-01,15,306.28763,295.40958
ecmwf_year-2009_month-05_sfc.nc,5,2,2009-08-01,16,303.87552,293.38132
ecmwf_year-2009_month-05_sfc.nc,5,2,2009-08-01,17,303.77954,293.26385
ecmwf_year-2009_month-05_sfc.nc,5,2,2009-08-01,18,299.66653,290.14102
ecmwf_year-2009_month-05_sfc.nc,5,2,2009-08-01,19,304.5685,293.63104
ecmwf_year-2009_month-05_sfc.nc,5,2,2009-08-01,20,302.2425,292.45206
ecmwf_year-2009_month-05_sfc.nc,5,2,2009-08-01,21,303.89447,293.71176
ecmwf_year-2009_month-05_sfc.nc,5,2,2009-08-01,22,302.7577,292.12598
ecmwf_year-2009_month-05_sfc.nc,5,2,2009-08-01,23,302.4172,292.40903
ecmwf_year-2009_month-05_sfc.nc,5,2,2009-08-01,24,301.59012,291.5479
ecmwf_year-2009_month-05_sfc.nc,5,3,2009-09-01,0,304.2603,293.4169
ecmwf_year-2009_month-05_sfc.nc,5,3,2009-09-01,1,303.52133,292.96484
ecmwf_year-2009_month-05_sfc.nc,5,3,2009-09-01,2,302.95242,292.75653
ecmwf_year-2009_month-05_sfc.nc,5,3,2009-09-01,3,303.0823,292.5944
ecmwf_year-2009_month-05_sfc.nc,5,3,2009-09-01,4,302.55392,292.39008
ecmwf_year-2009_month-05_sfc.nc,5,3,2009-09-01,5,301.70343,291.22867
ecmwf_year-2009_month-05_sfc.nc,5,3,2009-09-01,6,305.74545,293.91858
ecmwf_year-2009_month-05_sfc.nc,5,3,2009-09-01,7,299.7735,290.09912
ecmwf_year-2009_month-05_sfc.nc,5,3,2009-09-01,8,301.35736,291.16922
ecmwf_year-2009_month-05_sfc.nc,5,3,2009-09-01,9,300.8047,290.99637
ecmwf_year-2009_month-05_sfc.nc,5,3,2009-09-01,10,303.0094,292.35413
ecmwf_year-2009_month-05_sfc.nc,5,3,2009-09-01,11,300.94876,290.8712
ecmwf_year-2009_month-05_sfc.nc,5,3,2009-09-01,12,305.13895,293.4218
ecmwf_year-2009_month-05_sfc.nc,5,3,2009-09-01,13,302.09073,291.37448
ecmwf_year-2009_month-05_sfc.nc,5,3,2009-09-01,14,301.9554,291.74637
ecmwf_year-2009_month-05_sfc.nc,5,3,2009-09-01,15,305.42828,294.21927
ecmwf_year-2009_month-05_sfc.nc,5,3,2009-09-01,16,304.35504,293.2949
ecmwf_year-2009_month-05_sfc.nc,5,3,2009-09-01,17,304.18167,293.56387
ecmwf_year-2009_month-05_sfc.nc,5,3,2009-09-01,18,301.7203,291.98608
ecmwf_year-2009_month-05_sfc.nc,5,3,2009-09-01,19,303.9619,293.3653
ecmwf_year-2009_month-05_sfc.nc,5,3,2009-09-01,20,304.5746,293.94724
ecmwf_year-2009_month-05_sfc.nc,5,3,2009-09-01,21,300.7691,291.1602
ecmwf_year-2009_month-05_sfc.nc,5,3,2009-09-01,22,302.69342,291.8964
ecmwf_year-2009_month-05_sfc.nc,5,3,2009-09-01,23,305.31165,294.26236
ecmwf_year-2009_month-05_sfc.nc,5,3,2009-09-01,24,303.18484,292.5298
ecmwf_year-2009_month-05_sfc.nc,5,4,2009-10-01,0,302.16092,290.84015
ecmwf_year-2009_month-05_sfc.nc,5,4,2009-10-01,1,295.00583,285.08618
ecmwf_year-2009_month-05_sfc.nc,5,4,2009-10-01,2,296.81772,286.7497
ecmwf_year-2009_month-05_sfc.nc,5,4,2009-10-01,3,299.99335,288.5005
ecmwf_year-2009_month-05_sfc.nc,5,4,2009-10-01,4,297.9647,288.02414
ecmwf_year-2009_month-05_sfc.nc,5,4,2009-10-01,5,298.54123,287.96066
ecmwf_year-2009_month-05_sfc.nc,5,4,2009-10-01,6,300.6045,289.30054
ecmwf_year-2009_month-05_sfc.nc,5,4,2009-10-01,7,297.03952,287.29105
ecmwf_year-2009_month-05_sfc.nc,5,4,2009-10-01,8,297.25955,287.68576
ecmwf_year-2009_month-05_sfc.nc,5,4,2009-10-01,9,297.55325,288.17374
ecmwf_year-2009_month-05_sfc.nc,5,4,2009-10-01,10,298.1485,288.20605
ecmwf_year-2009_month-05_sfc.nc,5,4,2009-10-01,11,297.61755,288.07996
ecmwf_year-2009_month-05_sfc.nc,5,4,2009-10-01,12,299.6551,288.9922
ecmwf_year-2009_month-05_sfc.nc,5,4,2009-10-01,13,298.92664,288.2201
ecmwf_year-2009_month-05_sfc.nc,5,4,2009-10-01,14,297.78586,288.391
ecmwf_year-2009_month-05_sfc.nc,5,4,2009-10-01,15,300.11896,289.0168
ecmwf_year-2009_month-05_sfc.nc,5,4,2009-10-01,16,297.06168,287.50394
ecmwf_year-2009_month-05_sfc.nc,5,4,2009-10-01,17,300.48004,290.29727
ecmwf_year-2009_month-05_sfc.nc,5,4,2009-10-01,18,295.42923,285.61304
ecmwf_year-2009_month-05_sfc.nc,5,4,2009-10-01,19,299.57037,288.8398
ecmwf_year-2009_month-05_sfc.nc,5,4,2009-10-01,20,298.4162,288.88562
ecmwf_year-2009_month-05_sfc.nc,5,4,2009-10-01,21,293.97702,284.74142
ecmwf_year-2009_month-05_sfc.nc,5,4,2009-10-01,22,297.66846,287.70233
